id,title,description,reported_at,department_name,institution_name,hazard_category,severity_level,recurrence_count,is_weekend,actual_outcome
a537606a-ecdb-4d71-833d-fc01a61afa67,Damaged power cord on power drill at emergency stairs (Room 107),Report issued by team lead. The damaged power cord on power drill at emergency stairs (room 107) has been reported by multiple staff members. Recommend further assessment.,2026-04-23 00:00:00,Production,Musanze Mining Corp,Electrical,Critical,7,0,0
4ba1c1fc-dbc2-4a77-adae-6eabba6a0e3d,Obstacle in walkway at perimeter fence (Zone 3),This has been like this for weeks.,2024-09-09 00:00:00,Warehouse,Gasabo Textile Factory,Slip/Trip/Fall,Medium,1,0,0
3ab3975f-063d-4190-a260-5da2276b4b9f,Fungal spread in car park near main corridor (Room 157),,2024-07-12 00:00:00,Sanitation,Nyagatare Cattle Ranch,Biological,High,0,0,1
eade823d-0f31-4cc5-a511-a24c0829e638,Routine check finding,,2025-05-01 00:00:00,Sanitation,Gasabo Textile Factory,Electrical,Critical,10,0,1
23e1ae08-53b3-4113-b3fa-d7bf35bca254,Clutter in canteen near Station 7 (Room 162),Staff reported the clutter in canteen near station 7 (room 162) at approximately 4pm. Site inspection confirmed the hazard. No temporary measures taken.,2025-09-10 00:00:00,Production,Kigali Construction Ltd,Slip/Trip/Fall,High,4,0,0
63700d68-4fb3-478f-a9b5-1e88b0396c08,Stagnant water near receiving dock causing Unpleasant odor,The stagnant water near receiving dock causing unpleasant odor was observed during routine inspection. This presents a potential risk to staff in the department.,2023-02-10 00:00:00,Kitchen,Huye Power Plant,Biological,Low,8,0,1
6764036a-cc46-44a5-a5d3-7be54534c2ec,Obstacle in walkway at emergency stairs (Room 163),Staff reported the obstacle in walkway at emergency stairs (room 163) at approximately 10am. Site inspection confirmed the hazard. No temporary measures taken.,2024-04-24 00:00:00,Administration,Musanze Mining Corp,Slip/Trip/Fall,Low,3,0,1
bf7f59c6-babc-44e7-b8cc-f18e046b457d,Overloaded power outlet near Station 11 (Room 164),I'm concerned about this.,2023-03-19 00:00:00,Storage Facility,Nyagatare Cattle Ranch,Electrical,Critical,0,1,1
4d382f05-5a19-4b2c-b208-487abb4b2cce,Hazard observed,Staff reported the hazard observed at approximately 10am. Site inspection confirmed the hazard. Tape has been placed.,2025-03-02 00:00:00,Office Complex,Nyagatare Cattle Ranch,Biological,Medium,6,1,1
3fa62e07-161c-4ce9-8de6-f98ae733793c,Faulty connector on lathe near workbench,This needs fixing urgently.,2023-01-08 00:00:00,Warehouse,Muhanga Agro-Processing,Machinery,Critical,0,1,1
f91875df-e7fd-4449-9af6-3f81ca137646,Obstacle in walkway at rooftop (Room 171),The obstacle in walkway at rooftop (room 171) was observed during routine inspection. This presents a potential risk to staff in the area.,2025-06-18 00:00:00,Storage Facility,Nyagatare Cattle Ranch,Slip/Trip/Fall,High,2,0,0
a9b20248-3be0-4160-896b-11138a13a3be,Obstacle in walkway at west exit (Room 198),,2026-04-08 00:00:00,Maintenance,Kigali Construction Ltd,Slip/Trip/Fall,Medium,1,0,0
d690a7bf-1675-4e8c-9326-bf85a6c2aadf,Loose carpet in stairwell near receiving dock (Room 117),"During a walkthrough, staff noticed the loose carpet in stairwell near receiving dock (room 117). No immediate incident occurred but the potential for harm is significant.",2025-09-27 00:00:00,Storage Facility,Rubavu Logistics Hub,Slip/Trip/Fall,Medium,0,1,0
48bfa7a3-07ea-4076-b128-bd77f626d55c,Spilled lubricant around north entrance (Room 192),"During a walkthrough, staff noticed the spilled lubricant around north entrance (room 192). No immediate incident occurred but the potential for injury is significant.",2025-02-01 00:00:00,Quality Control,Rubavu Logistics Hub,Chemical,Medium,0,1,1
1e8d8276-9bfd-4479-9d16-7faebbf397e0,Spilled epoxy around south wing (Room 187),Report issued by employee. The spilled epoxy around south wing (room 187) has been reported by multiple staff members. Recommend further assessment.,2023-05-30 00:00:00,Production,Rwanda Manufacturing Co,Chemical,Critical,7,0,1
f9e05958-832e-4363-9007-79beea32c69e,Unlabeled bleach container at front gate (Room 103),Report issued by safety rep. The unlabeled bleach container at front gate (room 103) has been reported by multiple staff members. Recommend immediate repair.,2027-03-17 00:00:00,Kitchen,Nyagatare Cattle Ranch,Chemical,High,5,0,1
1a2669ec-a8db-4df7-90f1-a0ec2be53c47,Spoiled materials found in chemical storage (Zone 5) (similar to report #257),,2025-03-12 00:00:00,Sanitation,Huye Power Plant,Ergonomic,High,1,0,0
846f6336-0c31-44b6-ad83-15abd438ec8c,Biological waste disposal issue in canteen (Sector C),Follow-up required on the biological waste disposal issue in canteen (sector c). The risk is rated as low due to frequency of use.,2025-05-23 00:00:00,Loading Bay,Rwanda Manufacturing Co,Biological,Low,0,0,1
dcd3373c-144c-47e3-9d0a-2be33e4d25ac,Exposed filter on printer in loading dock (Room 110),Report issued by employee. The exposed filter on printer in loading dock (room 110) has been reported by multiple staff members. Recommend immediate repair.,2025-03-16 00:00:00,Sanitation,Muhanga Agro-Processing,Electrical,Critical,3,1,0
c6bf0ad4-fbb3-4605-8d72-76c4e589430a,Damaged power cord on transformer at main corridor (Room 101),Staff reported the damaged power cord on transformer at main corridor (room 101) at approximately 8am. Site inspection confirmed the hazard. Tape has been placed.,2025-07-26 00:00:00,Administration,Rwanda Manufacturing Co,Electrical,Critical,0,1,1
50d0f333-f060-4cce-b7ad-3e6d44665d0a,Smoke detector malfunctioning in canteen (Room 126),Staff reported the awkward lifting position at receiving dock in loading dock (room 184) at approximately 4pm. Site inspection confirmed the hazard. No temporary measures taken.,2024-03-20 00:00:00,Assembly Line,Rwanda Manufacturing Co,Fire,Critical,12,0,1
741a6435-aa66-4515-9c5f-26f43a7c5f26,Strange noise from crusher at rooftop (Room 193),Staff reported the strange noise from crusher at rooftop (room 193) at approximately 2pm. Site inspection confirmed the hazard. Warning signs posted.,2026-04-13 00:00:00,Transport,Musanze Mining Corp,Machinery,Critical,1,0,0
56642ede-1ae2-47df-bf72-4a16831e2cff,Spoiled materials found in assembly area (Room 176),Report issued by supervisor. The spoiled materials found in assembly area (room 176) has been reported by multiple staff members. Recommend review by safety team.,2025-07-20 00:00:00,Production,Musanze Mining Corp,Biological,High,3,1,0
2b380f7a-32c2-45f7-aca7-e8c51d41fba8,Overloaded power outlet near workbench (Room 125),"During a walkthrough, staff noticed the overloaded power outlet near workbench (room 125). No immediate incident occurred but the potential for harm is significant.",2023-12-11 00:00:00,Security,Musanze Mining Corp,Electrical,Critical,5,0,0
c96d18c5-8bb3-4da1-9e95-e621d1d0765a,Cluttered floor space around microwave at west exit,Staff reported the cluttered floor space around microwave at west exit at approximately 10am. Site inspection confirmed the hazard. No temporary measures taken.,2024-05-14 00:00:00,Assembly Line,Huye Power Plant,Slip/Trip/Fall,High,6,0,0
77a20d17-245b-4934-b11e-e8e477b6f3db,Faulty fire extinguisher in lobby (Room 167),Staff reported the faulty fire extinguisher in lobby (room 167) at approximately 8am. Site inspection confirmed the hazard. Tape has been placed.,2025-12-23 00:00:00,Administration,RSSB Head Office,Fire,Critical,0,0,1
06cf6412-3a55-4baa-9d22-44272ceb2da4,Damaged power cord on coffee maker at basement (Zone 9),"During a walkthrough, staff noticed the damaged power cord on coffee maker at basement (zone 9). No immediate incident occurred but the potential for damage is significant.",2023-08-30 00:00:00,Transport,Muhanga Agro-Processing,Electrical,High,5,0,0
190eb77c-c669-4b77-a602-edbf39deeae2,Smoke detector malfunctioning in break room (Room 155),The smoke detector malfunctioning in break room (room 155) was observed during routine inspection. This presents a potential risk to staff in the department.,2024-01-19 00:00:00,Administration,Huye Power Plant,Fire,High,6,0,0
ce5acae3-d57c-4d92-9502-c596aa176031,Unsafe operation of bandsaw in lobby (Room 127),Follow-up required on the unsafe operation of bandsaw in lobby (room 127). The danger is rated as critical due to frequency of use.,2023-04-18 00:00:00,Office Complex,Bugesera Cement Works,Machinery,Critical,1,0,0
f7a0e135-138b-49c4-b2e3-1b6d09e1d579,Pooling of ammonia near break room (Room 178),Follow-up required on the pooling of ammonia near break room (room 178). The severity is rated as critical due to proximity to staff.,2026-03-14 00:00:00,Storage Facility,RSSB Head Office,Chemical,Critical,3,1,0
eb55ddce-11f7-465c-b5cf-3aaed3bc2436,Stagnant water near service elevator causing Fungal spread,Please investigate.,2024-08-06 00:00:00,Loading Bay,Gasabo Textile Factory,Biological,Low,3,0,1
e9580d04-4f77-42bf-8fda-b01f44ba42de,Broken filter on forklift in office (Room 138),"During a walkthrough, staff noticed the broken filter on forklift in office (room 138). No immediate incident occurred but the potential for harm is significant.",2023-07-26 00:00:00,Sanitation,Rwanda Manufacturing Co,Machinery,Medium,1,0,0
0ba8120b-cba8-4adf-8494-a3ab939e19e1,Fumes from lubricant near Station 19 (Sector H),"During a walkthrough, staff noticed the fumes from lubricant near station 19 (sector h). No immediate incident occurred but the potential for harm is significant.",2025-12-28 00:00:00,Sanitation,RSSB Head Office,Chemical,High,9,1,0
4bc15f6b-83cd-4118-873a-25984ce1fb53,Exposed casing on conveyor belt at receiving dock (Room 118),Staff reported the exposed casing on conveyor belt at receiving dock (room 118) at approximately 4pm. Site inspection confirmed the hazard. Warning signs posted.,2024-04-21 00:00:00,Sanitation,Rubavu Logistics Hub,Machinery,Medium,4,1,0
f446e826-2ce9-4d26-b4c5-9a0649130086,Poorly adjusted chair at Station 12 in car park (Room 130),Staff reported the poorly adjusted chair at station 12 in car park (room 130) at approximately 10am. Site inspection confirmed the hazard. Warning signs posted.,2026-04-29 00:00:00,Office Complex,Rubavu Logistics Hub,Ergonomic,High,6,0,0
dfb4393a-efe7-49f2-ab98-912076ff7e70,Awkward lifting position at south wing in workshop (Room 169),Follow-up required on the awkward lifting position at south wing in workshop (room 169). The danger is rated as medium due to exposure levels.,2023-03-12 00:00:00,Quality Control,Huye Power Plant,Ergonomic,Medium,6,1,0
473bd7ce-685b-404d-81b2-df782ad0a26b,Repetitive strain risk operating transformer at assembly line,Can someone look at this?,2023-01-21 00:00:00,Transport,Gasabo Textile Factory,Ergonomic,Medium,1,1,0
6edb6193-8415-47f9-b976-e77e8dff7078,Flickering lights in north entrance near coffee maker,Follow-up required on the flickering lights in north entrance near coffee maker. The severity is rated as critical due to frequency of use.,2024-10-24 00:00:00,Kitchen,Rubavu Logistics Hub,Electrical,Critical,3,0,1
90607a7f-5847-4c7b-ba8d-4834b4eea2dc,Fungal spread in server room near rear exit (Sector H),This needs fixing urgently.,2023-06-12 00:00:00,Security,Huye Power Plant,Biological,Low,8,0,1
fa332ab2-85ce-43d1-8d92-4f27bc834355,Spilled epoxy around front gate (Sector F),Report issued by supervisor. The spilled epoxy around front gate (sector f) has been reported by multiple staff members. Recommend immediate repair.,2024-01-12 00:00:00,Storage Facility,Rwanda Manufacturing Co,Chemical,High,4,0,0
32eb8800-7e0c-4471-9a07-2e6ff8315f70,Unlabeled coolant container at east wing (Room 114),Follow-up required on the unlabeled coolant container at east wing (room 114). The danger is rated as high due to exposure levels.,2023-07-24 00:00:00,Packaging,Kigali Construction Ltd,Chemical,High,2,0,0
c9ca8ee2-1dd6-4575-aac4-dc7ad7e82343,Smoke detector malfunctioning in toilet (Room 120),This has been like this for weeks.,2025-02-22 00:00:00,Laboratory,Kigali Construction Ltd,Fire,Critical,0,1,0
386e0645-1f01-4f71-a2ac-f7a0e9b2408c,Smoke detector malfunctioning in stairwell (Sector B),Follow-up required on the smoke detector malfunctioning in stairwell (sector b). The danger is rated as high due to frequency of use.,2023-07-31 00:00:00,Administration,Gasabo Textile Factory,Fire,High,3,0,1
523249b4-4e01-4ea2-9f3c-4a547575c9fb,Repetitive strain risk operating hoist at Station 15,Staff reported the repetitive strain risk operating hoist at station 15 at approximately 8am. Site inspection confirmed the hazard. Tape has been placed.,2027-05-14 00:00:00,Kitchen,Bugesera Cement Works,Ergonomic,Medium,0,0,0
01147c28-ec74-4fa5-a607-0dfa72adde50,Biological waste disposal issue in storage room (Room 147),Follow-up required on the biological waste disposal issue in storage room (room 147). The risk is rated as low due to lack of protection.,2024-07-10 00:00:00,Warehouse,Muhanga Agro-Processing,Biological,Low,1,0,1
18d68473-d471-4500-9a82-a2ae0299c11b,Repetitive strain risk operating server rack at checkout counter,"During a walkthrough, staff noticed the repetitive strain risk operating server rack at checkout counter. No immediate incident occurred but the potential for harm is significant.",2023-07-05 00:00:00,Transport,Muhanga Agro-Processing,Ergonomic,High,8,0,1
39cbc51c-d664-4cbd-bb64-6c2be0b9cce7,Obstacle in walkway at main corridor (Room 108),Staff reported the obstacle in walkway at main corridor (room 108) at approximately 10am. Site inspection confirmed the hazard. No temporary measures taken.,2024-04-27 00:00:00,Transport,Bugesera Cement Works,Slip/Trip/Fall,High,1,1,1
a5b436db-103b-40d2-ba03-a0591e0ddc86,Unpleasant odor in chemical storage near receiving dock (Room 180),Follow-up required on the unpleasant odor in chemical storage near receiving dock (room 180). The danger is rated as critical due to lack of protection.,2025-03-25 00:00:00,Assembly Line,Bugesera Cement Works,Biological,Critical,4,0,0
63ed2b40-c210-4861-a004-0fdcdaec9e90,Rodent sightings in production floor near service elevator (Room 104),The biological waste disposal issue in workshop (room 103) was observed during routine inspection. This presents a potential risk to staff in the building.,2025-03-18 00:00:00,Assembly Line,Gasabo Textile Factory,Biological,Low,1,0,0
62afa70f-ab92-4f83-a324-dfa46a46f8c7,Smoke detector malfunctioning in cafeteria (Room 112),"During a walkthrough, staff noticed the smoke detector malfunctioning in cafeteria (room 112). No immediate incident occurred but the potential for injury is significant.",2025-07-28 00:00:00,Administration,Rubavu Logistics Hub,Fire,Critical,0,0,1
